date,vendor_id,chain_id,city_id,spec,successful_orders,fail_orders
2019-08-02,53412,36426,25,Суши,39.0,0.0
2019-09-04,4796,2726,25,Пицца,28.0,0.0
2019-07-30,45167,31590,23,Суши,2.0,0.0
2019-06-23,53423,36431,25,Шашлыки,1.0,0.0
2019-08-09,3771,2083,26,Русская,12.0,2.0
2019-08-31,20805,13890,26,Пицца,1.0,0.0
2019-09-25,44278,31138,23,Суши,4.0,0.0
2019-09-23,35659,26353,25,Мясо,3.0,0.0
2019-09-20,49320,31417,24,Бургеры,35.0,6.0
2019-08-12,60542,41073,23,Пицца,3.0,0.0
2019-07-23,49572,34166,25,Вегетарианское меню,1.0,0.0
2019-06-21,53229,35732,23,Суши,1.0,0.0
2019-09-02,16353,10348,25,Пицца,4.0,0.0
2019-08-26,71018,36270,23,Японская,5.0,0.0
2019-06-17,35823,26442,23,Пицца,5.0,0.0
2019-08-06,58448,39919,25,Суши,2.0,0.0
2019-07-09,12417,7501,23,Суши,26.0,0.0
2019-09-17,57094,38968,26,Пицца,2.0,0.0
2019-09-03,44739,2726,25,Пицца,3.0,0.0
2019-07-24,35823,26442,23,Пицца,3.0,0.0
2019-09-16,52078,16039,23,Пицца,22.0,0.0
2019-09-11,48969,33784,25,Бургеры,21.0,0.0
2019-06-09,47250,32692,26,Здоровая еда,1.0,0.0
2019-07-11,24156,16039,23,Пицца,23.0,2.0
2019-09-04,47301,32732,26,Пицца,2.0,0.0
2019-07-09,59757,40693,25,Шашлыки,1.0,0.0
2019-09-16,58330,39847,24,Русская,1.0,0.0
2019-08-07,47577,27332,26,Бургеры,17.0,0.0
2019-08-23,36944,27181,24,Бургеры,11.0,3.0
2019-06-28,64811,37386,23,Фастфуд,1.0,0.0
2019-07-01,53913,36755,24,Суши,13.0,0.0
2019-07-29,44849,31417,24,Бургеры,40.0,5.0
2019-06-10,57975,36907,26,Обеды,4.0,0.0
2019-09-26,26324,17079,23,Суши,26.0,1.0
2019-06-29,35712,26380,23,Суши,2.0,0.0
2019-08-26,59062,40289,23,Шашлыки,1.0,0.0
2019-07-27,39976,29087,23,Суши,3.0,0.0
2019-06-16,61812,40289,23,Шашлыки,4.0,1.0
2019-08-03,26324,17079,23,Суши,25.0,3.0
2019-07-01,54613,37273,23,Обеды,20.0,1.0
2019-06-25,53238,36354,23,Суши,1.0,0.0
2019-08-28,56544,38592,23,Шашлыки,1.0,0.0
2019-07-15,52203,35757,26,Фастфуд,7.0,0.0
2019-09-21,48349,33420,23,Суши,41.0,0.0
2019-08-28,71082,36270,23,Японская,5.0,0.0
2019-09-23,53355,29925,26,Бургеры,18.0,0.0
2019-08-22,5342,3066,25,Пицца,14.0,1.0
2019-08-24,42200,30186,25,Бургеры,19.0,5.0
2019-08-22,54455,37164,25,Мясо,11.0,0.0
2019-09-20,33491,4313,23,Суши,11.0,0.0
2019-06-09,52897,36154,23,Шашлыки,2.0,0.0
2019-08-31,71443,45785,23,Суши,3.0,0.0
2019-08-04,43863,29925,26,Бургеры,25.0,8.0
2019-08-10,70394,45270,26,Бургеры,2.0,2.0
2019-08-11,42673,30408,23,Бургеры,10.0,2.0
2019-08-27,11486,6861,25,Суши,4.0,0.0
2019-06-08,7710,4346,26,Суши,2.0,0.0
2019-08-01,51235,31065,26,Шаурма,2.0,0.0
2019-07-19,20967,14034,24,Пицца,91.0,3.0
2019-06-09,22137,15041,25,Пицца,12.0,0.0
2019-08-24,71362,45749,26,Грузинская,0.0,1.0
2019-07-16,41134,29652,26,Мексиканская,2.0,0.0
2019-08-27,37198,27303,23,Суши,14.0,0.0
2019-09-14,44373,31162,26,Бургеры,22.0,2.0
2019-06-16,41860,30047,25,Бургеры,13.0,0.0
2019-09-22,49563,34160,26,Здоровая еда,4.0,0.0
2019-09-11,34670,25567,26,Итальянская,1.0,0.0
2019-09-18,55036,37554,26,Выпечка,1.0,0.0
2019-08-10,48412,31529,23,Шаурма,1.0,0.0
2019-09-04,55849,38126,24,Паста и ризотто,5.0,0.0
2019-08-08,46399,32193,23,Пицца,1.0,0.0
2019-07-27,65500,39009,24,Сэндвичи,2.0,0.0
2019-06-29,61532,41480,25,Шаурма,4.0,0.0
2019-06-19,41231,29690,26,Итальянская,3.0,0.0
2019-06-12,61752,41545,25,Шаурма,6.0,0.0
2019-08-20,65375,35762,23,Русская,3.0,0.0
2019-08-17,56158,38333,25,Шашлыки,0.0,1.0
2019-06-25,52399,35872,24,Пицца,1.0,0.0
2019-08-14,61752,41545,25,Шаурма,2.0,0.0
2019-09-26,42675,30408,23,Бургеры,44.0,0.0
2019-08-17,64423,35762,23,Русская,4.0,0.0
2019-06-02,19666,12898,25,Китайская,3.0,0.0
2019-07-08,44110,30607,23,Бургеры,38.0,1.0
2019-09-07,61281,41402,25,Пицца,10.0,0.0
2019-06-24,44464,31219,24,Бургеры,1.0,0.0
2019-09-15,62811,41442,26,Русская,1.0,0.0
2019-08-30,42375,30186,25,Бургеры,29.0,0.0
2019-08-25,56454,38515,26,Шашлыки,1.0,0.0
2019-07-19,61249,41348,23,Шашлыки,1.0,0.0
2019-07-08,58303,39827,24,Китайская,3.0,0.0
2019-06-26,53436,36439,24,Китайская,7.0,0.0
2019-06-27,48261,33359,26,Русская,1.0,1.0
2019-07-06,65125,42928,24,Пицца,2.0,0.0
2019-06-27,56220,38376,25,Грузинская,7.0,0.0
2019-08-16,53614,36547,23,Бургеры,3.0,0.0
2019-08-17,51219,31065,26,Шаурма,0.0,1.0
2019-08-03,42675,30408,23,Бургеры,22.0,0.0
2019-08-16,71025,36270,23,Японская,1.0,0.0
2019-06-11,56519,37877,23,Сэндвичи,10.0,1.0
2019-08-01,45262,31634,26,Бургеры,1.0,0.0
2019-07-05,56197,38361,23,Мясо,3.0,0.0
2019-08-06,56207,37877,23,Сэндвичи,3.0,0.0
2019-07-08,25401,17786,26,Рыба,1.0,0.0
2019-09-12,53614,36547,23,Бургеры,2.0,0.0
2019-06-10,36360,26823,25,Суши,1.0,0.0
2019-09-12,71025,36270,23,Японская,6.0,0.0
2019-09-19,45319,31661,23,Бургеры,10.0,0.0
2019-09-10,74048,26819,25,Сэндвичи,8.0,0.0
2019-06-29,38714,28321,23,Бургеры,59.0,0.0
2019-08-06,59228,31712,26,Выпечка,1.0,0.0
2019-08-24,55666,37988,25,Суши,6.0,0.0
2019-08-01,53105,36262,23,Итальянская,6.0,0.0
2019-09-11,48910,33742,25,Фастфуд,27.0,0.0
2019-07-12,53704,36072,26,Узбекская,1.0,0.0
2019-07-14,54455,37164,25,Мясо,3.0,0.0
2019-08-29,69407,44780,26,Шаурма,1.0,0.0
2019-08-26,62995,42018,23,Шаурма,1.0,0.0
2019-09-18,75451,47404,23,Пироги,2.0,0.0
2019-06-16,44160,31065,26,Шаурма,4.0,0.0
2019-08-20,64674,42754,25,Мясо,14.0,0.0
2019-06-03,58052,39650,23,Фастфуд,1.0,0.0
2019-07-14,5342,3066,25,Пицца,6.0,0.0
2019-07-21,54575,37246,26,Сэндвичи,13.0,0.0
2019-06-21,4796,2726,25,Пицца,25.0,0.0
2019-08-02,50468,34720,25,Фастфуд,1.0,0.0
2019-07-15,51237,31065,26,Шаурма,3.0,0.0
2019-06-10,38037,27874,24,Суши,11.0,0.0
2019-08-01,56475,38535,23,Шашлыки,2.0,1.0
2019-08-27,42377,30186,25,Бургеры,2.0,0.0
2019-09-27,39878,29032,26,Суши,10.0,0.0
2019-06-15,44354,31162,26,Бургеры,66.0,1.0
2019-09-26,53627,36555,24,Бургеры,3.0,0.0
2019-09-12,71151,45620,25,Фастфуд,1.0,0.0
2019-09-28,51225,31065,26,Шаурма,2.0,1.0
2019-08-03,53627,36555,24,Бургеры,7.0,0.0
2019-07-23,38454,28146,23,Суши,9.0,0.0
2019-07-11,43603,30802,25,Бургеры,12.0,4.0
2019-08-15,42198,30186,25,Бургеры,22.0,3.0
2019-09-13,57581,39322,24,Суши,7.0,0.0
2019-09-06,56220,38376,25,Грузинская,3.0,0.0
2019-09-06,48261,33359,26,Русская,1.0,0.0
2019-07-11,42276,30227,23,Суши,1.0,0.0
2019-08-04,48843,28747,24,Бургеры,2.0,0.0
2019-09-07,53296,36387,26,Супы,4.0,0.0
2019-07-20,59604,40596,25,Фастфуд,1.0,0.0
2019-09-03,54681,37308,23,Пицца,10.0,0.0
2019-09-17,12276,7400,24,Шашлыки,6.0,0.0
2019-08-02,51225,31065,26,Шаурма,3.0,0.0
2019-09-07,24550,17079,23,Суши,19.0,1.0
2019-09-25,27683,19664,25,Бургеры,4.0,0.0
2019-08-27,71544,45823,23,Шашлыки,3.0,2.0
2019-07-14,65637,37048,23,Грузинская,1.0,0.0
2019-06-25,44360,31162,26,Бургеры,72.0,3.0
2019-07-01,42860,26442,23,Пицца,3.0,0.0
2019-07-15,58281,39813,24,Суши,1.0,0.0
2019-06-11,57675,39382,23,Шашлыки,4.0,0.0
2019-07-17,52106,35732,23,Суши,1.0,0.0
2019-06-22,63038,42032,23,,5.0,0.0
2019-07-17,56213,37877,23,Сэндвичи,2.0,1.0
2019-06-03,47972,33171,25,Фастфуд,1.0,0.0
2019-06-07,40068,7501,23,Суши,6.0,0.0
2019-09-27,76395,42012,25,Русская,0.0,3.0
2019-07-16,45422,31712,26,Выпечка,5.0,0.0
2019-06-20,38454,28146,23,Суши,12.0,0.0
2019-08-19,48931,33761,23,Мясо,1.0,0.0
2019-08-19,38790,28379,26,Китайская,18.0,1.0
2019-09-09,36405,26847,23,Шашлыки,5.0,0.0
2019-09-08,39109,28580,25,Выпечка,1.0,0.0
2019-07-26,64162,42500,26,Суши,8.0,0.0
2019-08-26,35361,26170,23,Пицца,3.0,0.0
2019-09-22,45351,31679,23,Вьетнамская,2.0,0.0
2019-08-19,42858,26442,23,Пицца,3.0,0.0
2019-08-23,41679,29925,26,Бургеры,101.0,6.0
2019-08-01,62179,41703,25,Суши,1.0,0.0
2019-09-28,56684,38685,26,Мясо,1.0,1.0
2019-07-15,51224,31065,26,Шаурма,12.0,3.0
2019-09-02,44612,27303,23,Суши,1.0,0.0
2019-09-17,57473,39231,26,Сэндвичи,6.0,0.0
2019-07-13,64423,35762,23,Русская,24.0,0.0
2019-06-21,45141,31576,24,Бургеры,1.0,0.0
2019-06-06,41132,29650,26,Русская,1.0,0.0
2019-08-30,19346,12602,26,Суши,30.0,0.0
2019-08-04,44190,31065,26,Шаурма,1.0,0.0
2019-09-14,62041,41643,25,Суши,1.0,0.0
2019-07-07,57058,38940,25,Грузинская,5.0,0.0
2019-07-13,56158,38333,25,Шашлыки,1.0,0.0
2019-07-07,57090,38966,25,Суши,1.0,0.0
2019-07-28,44416,30186,25,Бургеры,29.0,0.0
2019-09-23,71272,45695,26,Пицца,1.0,0.0
2019-08-10,67935,44305,23,Пицца,2.0,0.0
2019-08-18,61281,41402,25,Пицца,5.0,0.0
2019-09-15,48407,33460,24,Пицца,0.0,1.0
2019-08-26,63862,42358,26,Шашлыки,1.0,0.0
2019-06-27,20898,13970,24,Пицца,1.0,0.0
2019-06-08,53355,29925,26,Бургеры,39.0,2.0
2019-08-11,56294,38425,26,Узбекская,1.0,0.0
2019-07-13,51219,31065,26,Шаурма,0.0,1.0
2019-09-12,33356,24412,25,Пицца,1.0,0.0
2019-08-05,52867,36143,26,Грузинская,1.0,0.0
2019-09-23,7710,4346,26,Суши,4.0,0.0
2019-07-02,12526,7589,26,Шашлыки,2.0,0.0
2019-07-06,46744,32373,24,Суши,3.0,0.0
2019-07-23,67450,35734,25,Суши,6.0,0.0
2019-07-27,47649,32969,26,Фастфуд,4.0,0.0
2019-08-21,57975,36907,26,Обеды,4.0,0.0
2019-08-24,50074,34479,23,Шаурма,2.0,0.0
2019-06-27,53627,36555,24,Бургеры,23.0,0.0
2019-07-04,55224,37695,24,Бургеры,6.0,0.0
2019-09-06,42675,30408,23,Бургеры,49.0,3.0
2019-09-01,32237,23414,25,Суши,1.0,0.0
2019-06-15,57641,36278,26,Шаурма,3.0,0.0
2019-08-21,66928,43550,24,Завтраки,0.0,1.0
2019-08-16,33356,24412,25,Пицца,2.0,0.0
2019-07-02,43599,29925,26,Бургеры,1.0,1.0
2019-08-07,33314,24369,25,Суши,1.0,0.0
2019-08-31,61208,41353,23,Шашлыки,2.0,0.0
2019-09-27,55241,36803,24,Сэндвичи,5.0,1.0
2019-09-26,56220,38376,25,Грузинская,4.0,0.0
2019-08-19,42811,30467,26,Пицца,18.0,0.0
2019-09-08,65359,43034,23,Русская,1.0,0.0
2019-09-12,58036,39639,24,Пицца,1.0,3.0
2019-09-26,48261,33359,26,Русская,2.0,0.0
2019-07-30,40066,7501,23,Суши,5.0,0.0
2019-09-11,43107,30607,23,Бургеры,39.0,0.0
2019-08-16,58036,39639,24,Пицца,3.0,0.0
2019-06-05,49438,34060,26,Фастфуд,1.0,0.0
2019-06-30,59604,40596,25,Фастфуд,2.0,0.0
2019-08-26,57317,39087,26,Шаурма,3.0,0.0
2019-08-22,54361,37094,26,Индийская,1.0,0.0
2019-08-27,45559,30607,23,Бургеры,42.0,0.0
2019-07-30,43104,30607,23,Бургеры,80.0,4.0
2019-07-06,55242,37709,24,Мясо,1.0,0.0
2019-07-25,53440,36440,26,Мясо,9.0,0.0
2019-08-28,56294,38425,26,Узбекская,5.0,0.0
2019-08-30,57315,39087,26,Шаурма,2.0,0.0
2019-06-03,38467,28151,25,Пицца,3.0,0.0
2019-09-20,49121,31681,26,Суши,1.0,0.0
2019-06-14,50851,34944,24,Пицца,15.0,4.0
2019-06-02,41152,29666,26,Мясо,2.0,0.0
2019-07-15,11517,6869,26,Суши,3.0,0.0
2019-08-13,38467,28151,25,Пицца,10.0,0.0
2019-09-16,69065,28321,23,Бургеры,3.0,0.0
2019-07-07,63038,42032,23,,3.0,0.0
2019-07-06,37829,27726,26,Суши,2.0,0.0
2019-08-18,53296,36387,26,Супы,5.0,1.0
2019-08-26,52681,36017,23,Суши,2.0,0.0
2019-08-09,60140,40903,24,Суши,2.0,1.0
2019-06-08,35659,26353,25,Мясо,2.0,0.0
2019-09-01,48407,33460,24,Пицца,3.0,0.0
2019-08-03,48261,33359,26,Русская,2.0,0.0
2019-06-12,55450,37838,25,Суши,4.0,0.0
2019-09-19,31543,22802,26,Выпечка,1.0,0.0
2019-08-06,29161,20821,26,Рыба,2.0,0.0
2019-08-18,24550,17079,23,Суши,17.0,1.0
2019-06-02,38621,28259,24,Суши,14.0,1.0
2019-08-15,52950,35762,23,Русская,7.0,1.0
2019-06-16,54274,37025,26,Пицца,2.0,0.0
2019-06-22,57058,38940,25,Грузинская,2.0,0.0
2019-09-06,53627,36555,24,Бургеры,7.0,0.0
2019-09-15,32237,23414,25,Суши,0.0,1.0
2019-08-17,43381,30720,23,Пицца,2.0,1.0
2019-08-03,56220,38376,25,Грузинская,10.0,0.0
2019-06-22,57090,38966,25,Суши,5.0,0.0
2019-08-24,48058,33226,23,Шаурма,1.0,0.0
2019-06-14,47797,33057,24,Супы,1.0,0.0
2019-07-26,43919,30984,25,Суши,3.0,0.0
2019-09-09,54966,37521,23,Выпечка,1.0,0.0
2019-07-26,56553,38601,23,Шашлыки,1.0,0.0
2019-06-24,61039,41289,24,Пицца,1.0,1.0
2019-08-30,59079,40305,25,Грузинская,2.0,0.0
2019-07-15,57505,39258,26,Грузинская,2.0,0.0
2019-08-14,50581,29888,25,Пицца,0.0,0.0
2019-09-02,55255,37719,26,Пицца,2.0,0.0
2019-08-26,49439,34061,26,Русская,1.0,0.0
2019-09-18,36405,26847,23,Шашлыки,2.0,0.0
2019-09-06,46728,32362,23,Пицца,8.0,1.0
2019-08-30,64560,42701,24,Суши,6.0,2.0
2019-08-22,27683,19664,25,Бургеры,16.0,0.0
2019-08-28,38733,28334,25,Шашлыки,2.0,0.0
2019-07-12,57903,32362,23,Пицца,1.0,0.0
2019-09-11,64675,42754,25,Мясо,6.0,0.0
2019-06-27,35414,26207,25,Суши,14.0,0.0
2019-09-16,60274,40969,26,Шашлыки,6.0,0.0
2019-09-23,20805,13890,26,Пицца,1.0,0.0
2019-06-12,50581,29888,25,Пицца,3.0,0.0
2019-08-31,35659,26353,25,Мясо,1.0,0.0
2019-09-25,60890,41235,26,Шашлыки,1.0,0.0
2019-06-08,53902,36746,23,Десерты,0.0,0.0
2019-07-18,59009,40173,24,Фастфуд,3.0,0.0
2019-06-05,54291,37035,24,Суши,5.0,0.0
2019-08-08,57792,39466,23,Пицца,0.0,1.0
2019-09-26,74252,46892,23,Шаурма,4.0,0.0
2019-09-13,67256,43981,23,Завтраки,2.0,0.0
2019-07-06,53412,36426,25,Суши,10.0,0.0
2019-07-21,24156,16039,23,Пицца,15.0,1.0
2019-08-04,56721,38731,23,Узбекская,1.0,1.0
2019-06-19,61812,40289,23,Шашлыки,1.0,1.0
2019-09-08,52472,35732,23,Суши,0.0,1.0
2019-08-18,49437,2726,25,Пицца,3.0,0.0
2019-08-19,44359,31162,26,Бургеры,60.0,5.0
2019-06-08,61208,41353,23,Шашлыки,0.0,2.0
2019-07-24,62647,41884,26,Пицца,2.0,0.0
2019-06-29,12276,7400,24,Шашлыки,14.0,0.0
2019-08-05,47301,32732,26,Пицца,1.0,0.0
2019-06-23,34712,25605,25,Суши,2.0,0.0
2019-09-21,66582,36354,23,Суши,1.0,0.0
2019-06-09,50851,34944,24,Пицца,8.0,0.0
2019-07-05,45351,31679,23,Вьетнамская,3.0,0.0
2019-08-15,43707,30868,24,Шашлыки,2.0,0.0
2019-07-26,64425,35762,23,Русская,3.0,0.0
2019-07-07,49324,31417,24,Бургеры,21.0,1.0
2019-07-31,49497,34109,24,Бургеры,5.0,0.0
2019-09-04,49107,33883,26,Десерты,2.0,0.0
2019-06-17,62647,41884,26,Пицца,2.0,0.0
2019-06-24,53615,36547,23,Бургеры,6.0,1.0
2019-07-25,45378,30802,25,Бургеры,21.0,6.0
2019-06-23,48969,33784,25,Бургеры,37.0,0.0
2019-09-10,44112,30607,23,Бургеры,39.0,0.0
2019-08-02,66982,43223,23,Фастфуд,2.0,0.0
2019-07-20,18473,11886,24,Мясо,5.0,0.0
2019-06-17,42199,30186,25,Бургеры,31.0,1.0
2019-09-19,48929,33759,23,Фастфуд,1.0,0.0
2019-06-27,46728,32362,23,Пицца,7.0,0.0
2019-09-07,23015,15809,25,Пицца,14.0,0.0
2019-09-06,71089,36270,23,Японская,8.0,1.0
2019-09-19,38459,28146,23,Суши,2.0,0.0
2019-07-24,57054,38936,23,Шашлыки,1.0,0.0
2019-07-24,42199,30186,25,Бургеры,7.0,0.0
2019-07-27,43825,16039,23,Пицца,13.0,0.0
2019-07-29,43599,29925,26,Бургеры,20.0,3.0
2019-06-30,61039,41289,24,Пицца,2.0,0.0
2019-08-30,12416,7501,23,Суши,37.0,0.0
2019-06-18,45530,31762,26,Грузинская,4.0,0.0
2019-08-17,70135,33415,24,Шаурма,0.0,0.0
2019-08-10,50933,34992,25,Пицца,33.0,0.0
2019-08-05,4796,2726,25,Пицца,21.0,1.0
2019-08-31,53355,29925,26,Бургеры,28.0,0.0
2019-09-23,71443,45785,23,Суши,3.0,0.0
2019-09-26,14180,8791,26,Шашлыки,1.0,0.0
2019-07-19,53219,36270,23,Японская,5.0,0.0
2019-08-19,59955,40814,26,Суши,1.0,0.0
2019-09-06,35414,26207,25,Суши,10.0,1.0
2019-09-13,54804,37386,23,Фастфуд,3.0,0.0
2019-07-29,12526,7589,26,Шашлыки,1.0,0.0
2019-06-22,49324,31417,24,Бургеры,38.0,0.0
2019-07-03,18463,11886,24,Мясо,5.0,1.0
2019-07-16,34715,25605,25,Суши,11.0,0.0
2019-07-09,45707,31839,23,Грузинская,2.0,0.0
2019-07-31,44373,31162,26,Бургеры,17.0,1.0
2019-07-02,49723,34248,23,Сэндвичи,2.0,0.0
2019-06-06,56475,38535,23,Шашлыки,4.0,0.0
2019-08-07,45274,31640,24,Бургеры,0.0,1.0
2019-07-21,49070,33859,25,Суши,1.0,2.0
2019-09-12,40067,7501,23,Суши,12.0,0.0
2019-06-06,53105,36262,23,Итальянская,7.0,0.0
2019-06-24,63760,42311,24,Паназиатская,0.0,1.0
2019-08-03,14180,8791,26,Шашлыки,1.0,0.0
2019-07-24,38301,28037,25,Суши,3.0,1.0
2019-09-12,44788,31382,23,Грузинская,13.0,0.0
2019-07-09,40061,7501,23,Суши,25.0,0.0
2019-09-04,42378,30186,25,Бургеры,26.0,1.0
2019-06-25,45559,30607,23,Бургеры,46.0,1.0
2019-08-12,59008,40173,24,Фастфуд,2.0,0.0
2019-08-11,38733,28334,25,Шашлыки,3.0,0.0
2019-06-30,53615,36547,23,Бургеры,12.0,1.0
2019-07-23,43558,30780,24,Бургеры,0.0,1.0
2019-07-20,29376,21014,25,Суши,13.0,0.0
2019-08-08,32592,23746,25,Пицца,6.0,0.0
2019-08-20,39575,28859,25,Суши,10.0,0.0
2019-08-16,44788,31382,23,Грузинская,26.0,1.0
2019-07-14,44278,31138,23,Суши,12.0,1.0
2019-08-10,60381,27181,24,Бургеры,12.0,0.0
2019-08-23,35532,26274,25,Русская,13.0,0.0
2019-08-16,40067,7501,23,Суши,12.0,0.0
2019-09-08,42240,30213,24,Шаурма,2.0,0.0
2019-08-03,68252,36569,25,Сэндвичи,3.0,0.0
2019-06-24,29376,21014,25,Суши,31.0,0.0
2019-08-21,41869,30055,26,Итальянская,2.0,1.0
2019-09-08,51760,32662,23,Шаурма,2.0,1.0
2019-07-08,60291,40978,23,Фастфуд,7.0,0.0
2019-08-06,42677,30408,23,Бургеры,57.0,2.0
2019-09-06,74252,46892,23,Шаурма,3.0,0.0
2019-07-30,64396,37203,23,Пицца,2.0,0.0
2019-06-10,51223,31065,26,Шаурма,7.0,0.0
2019-09-03,52095,35732,23,Суши,9.0,1.0
2019-09-23,42681,30408,23,Бургеры,28.0,0.0
2019-07-28,44965,31486,23,Десерты,3.0,1.0
2019-09-09,55036,37554,26,Выпечка,4.0,0.0
2019-06-26,50852,34945,24,Пицца,1.0,0.0
2019-06-17,56759,38758,23,Шашлыки,1.0,0.0
2019-08-03,46728,32362,23,Пицца,2.0,0.0
2019-09-27,7155,4051,24,Супы,4.0,0.0
2019-09-24,45283,31646,26,Бургеры,1.0,0.0
2019-09-22,56197,38361,23,Мясо,3.0,0.0
2019-06-20,43558,30780,24,Бургеры,3.0,0.0
2019-09-07,58371,39862,23,Фастфуд,1.0,0.0
2019-06-13,59739,40677,26,Шаурма,12.0,0.0
2019-07-24,56759,38758,23,Шашлыки,2.0,0.0
2019-09-29,40068,7501,23,Суши,3.0,0.0
2019-06-26,41857,30045,25,Пицца,1.0,0.0
2019-08-29,57903,32362,23,Пицца,7.0,1.0
2019-07-15,12153,3158,25,Суши,5.0,0.0
2019-08-04,43106,30607,23,Бургеры,16.0,0.0
2019-06-25,37198,27303,23,Суши,12.0,0.0
2019-06-19,54607,37268,24,Десерты,2.0,0.0
2019-08-14,47746,33022,24,Фастфуд,3.0,0.0
2019-07-27,42195,30186,25,Бургеры,40.0,1.0
2019-06-18,3813,2117,24,Суши,3.0,0.0
2019-06-17,44847,31415,25,Сэндвичи,4.0,0.0
2019-09-11,42649,30407,25,Грузинская,2.0,0.0
2019-09-26,46728,32362,23,Пицца,7.0,0.0
2019-07-24,44847,31415,25,Сэндвичи,9.0,0.0
2019-06-18,4799,2726,25,Пицца,10.0,0.0
2019-07-05,49563,34160,26,Здоровая еда,2.0,0.0
2019-09-25,54361,37094,26,Индийская,2.0,0.0
2019-09-19,66768,43723,23,Итальянская,4.0,0.0
2019-06-24,18473,11886,24,Мясо,7.0,0.0
2019-08-11,65512,43109,24,Завтраки,1.0,0.0
2019-08-26,56203,37877,23,Сэндвичи,4.0,0.0
2019-06-21,52867,36143,26,Грузинская,3.0,0.0
2019-07-21,8465,4877,25,Суши,3.0,0.0
2019-06-12,62717,41922,23,Пицца,1.0,0.0
2019-09-07,49437,2726,25,Пицца,8.0,0.0
2019-08-28,65493,43049,24,Шашлыки,2.0,0.0
2019-06-12,47746,33022,24,Фастфуд,15.0,11.0
2019-09-26,68252,36569,25,Сэндвичи,2.0,0.0
2019-06-27,14180,8791,26,Шашлыки,3.0,1.0
2019-08-11,65793,43229,23,Суши,2.0,0.0
2019-08-03,35414,26207,25,Суши,8.0,0.0
2019-08-28,65793,43229,23,Суши,2.0,0.0
2019-08-26,67512,44028,24,Шаурма,7.0,0.0
2019-08-18,23015,15809,25,Пицца,10.0,3.0
2019-08-17,54466,37174,24,Суши,1.0,0.0
2019-08-11,65493,43049,24,Шашлыки,4.0,0.0
2019-07-12,62513,41829,25,Суши,1.0,0.0
2019-06-19,62268,26207,25,Суши,3.0,0.0
2019-06-29,57473,39231,26,Сэндвичи,9.0,0.0
2019-07-20,53615,36547,23,Бургеры,15.0,0.0
2019-06-30,29376,21014,25,Суши,14.0,0.0
2019-07-18,55255,37719,26,Пицца,4.0,0.0
2019-08-17,67631,44071,23,Бургеры,0.0,0.0
2019-09-19,36249,26727,25,Суши,1.0,0.0
2019-09-16,63756,42287,23,Пицца,1.0,1.0
2019-07-25,52109,35732,23,Суши,11.0,0.0
2019-06-22,41074,29087,23,Суши,4.0,0.0
2019-08-27,71142,45630,25,Фастфуд,5.0,2.0
2019-08-08,52105,35732,23,Суши,4.0,0.0
2019-08-27,44360,31162,26,Бургеры,48.0,0.0
2019-09-20,14558,9089,26,Рыба,55.0,0.0
2019-06-05,35525,26271,25,Шашлыки,18.0,0.0
2019-08-25,56573,38617,25,Шашлыки,1.0,0.0
2019-07-25,61735,41537,24,Китайская,0.0,2.0
2019-08-09,54503,37203,23,Пицца,6.0,0.0
2019-08-07,52094,35734,25,Суши,3.0,0.0
2019-07-15,51526,35402,25,Мясо,11.0,0.0
2019-09-24,65365,43034,23,Русская,1.0,0.0
